ISIN_First2,Unnamed: 1,Unnamed: 2,ISIN,NAME,x1999,x2000,x2001,x2002,x2003,x2004,x2005,x2006,x2007,x2008,x2009,x2010,x2011,x2012,x2013,x2014,x2015,x2016,x2017,x2018,x2019,x2020,x2021,x2022
DE,GERMANY,EUR,DE000CLS1001,MCKESSON EUROPE DEAD - DELIST.15/06/23,1198.77,1213.89,1249.94,1303.46,1672.82,2849.94,3052.99,3882.37,4619.59,2034.05,1918.02,2003.65,1302.1,1437.98,2693.74,2771.25,2430.77,2520.7,3040.06,2941.67,3004.54,3353.7,2977.57,2432.88
DE,GERMANY,EUR,DE000ENAG999,E ON N,2066.19,2656.69,2324.36,1852.04,3134.88,4528.16,5302.47,7521.99,12108.67,6860.11,7816.85,6082.43,4551.73,4187.02,4524.42,4413.93,2564.76,2253.62,3582.19,3326.97,3796.99,4128.56,5417.13,4068.95
DE,GERMANY,EUR,DE000KSAG888,K + S,620.73,758.44,928.59,887.07,1434.71,2907.54,3384.45,6256.07,14146.83,13325.96,15140.11,20125.45,12216.49,12863.86,8992.96,8161.83,7807.02,7677.49,8073.1,5978.72,4135.96,3218.52,5799.55,6638.61
DE,GERMANY,EUR,DE000PSM7770,PROSIEBENSAT 1 MEDIA,122.63,255.3,43.03,58.45,144.01,165.98,179.59,311.48,239.34,39.49,139.0,360.8,228.98,378.15,797.65,710.77,887.43,702.52,659.97,362.29,345.22,371.43,363.45,218.12
DE,GERMANY,EUR,DE000TUAG505,TUI N,4830.58,3212.71,2231.68,1567.83,2074.36,2457.44,2356.82,2429.5,3399.41,1364.56,1034.21,1722.02,768.09,1270.71,2031.07,2081.62,2313.45,1857.89,2865.36,2025.91,1972.56,1036.53,933.06,491.1
DK,DENMARK,EUR,DK0010181759,CARLSBERG B,270.01,421.47,303.5,324.4,346.98,406.95,437.18,821.71,1012.36,334.82,788.18,1078.4,765.4,1072.06,1226.36,874.34,1017.84,1002.06,1414.21,1276.7,1835.98,2029.78,2235.69,1768.57
DK,DENMARK,EUR,DK0010219153,ROCKWOOL B,15.77,10.58,8.78,8.77,21.95,33.48,65.21,103.15,156.59,37.69,82.84,89.07,58.15,82.4,132.28,85.17,107.62,136.36,222.26,206.68,191.68,311.04,367.67,200.52
DK,DENMARK,EUR,DK0010234467,FLSMIDTH AND CO.,162.97,98.54,59.51,56.26,81.19,132.66,221.69,492.1,806.66,270.22,570.09,780.8,490.19,491.71,477.49,389.19,316.25,381.96,544.12,428.14,392.26,376.52,370.72,364.56
DK,DENMARK,EUR,DK0010244508,A P MOLLER MAERSK B,744.27,527.04,412.12,463.32,992.92,1144.92,1441.34,1329.3,1520.12,757.66,1039.2,1348.33,1002.02,1166.45,1732.72,1637.21,1208.3,1530.56,1696.04,1235.84,1659.5,2639.51,4337.43,3016.69
DK,DENMARK,EUR,DK0010272632,GN STORE NORD,1788.95,3195.3,1100.61,537.54,1192.58,2008.75,2453.59,2797.0,1488.9,360.72,1015.05,1733.46,1606.47,2760.73,4721.09,4231.91,3543.7,4062.07,6373.66,7387.5,9369.08,16023.64,12620.55,4625.17
DK,DENMARK,EUR,DK0010274414,DANSKE BANK,891.05,1516.9,1398.71,1494.85,2211.02,3024.77,3627.18,4789.8,4356.43,1131.32,2650.58,2998.99,1604.06,2127.83,2892.63,3471.7,3550.34,4175.08,5554.14,2934.6,2568.18,2623.89,2784.37,3233.18
DK,DENMARK,EUR,DK0010287663,NKT,130.4,588.68,255.6,216.69,395.9,679.85,1110.5,2213.18,2305.35,521.76,1482.38,1429.69,896.24,974.7,1389.43,1531.19,1490.27,2052.0,2754.12,821.34,1456.0,3043.76,3294.69,3835.24
DK,DENMARK,EUR,DK0010307958,JYSKE BANK,739.54,759.08,794.94,1023.06,1993.45,2839.46,3692.04,5350.75,5945.83,1725.7,3169.33,3784.63,1999.0,2253.33,4385.26,4125.93,3687.61,3944.37,4847.21,3167.71,3210.64,3368.8,4530.23,5694.43
DK,DENMARK,EUR,DK0010311471,SYDBANK,134.99,131.95,183.75,255.25,514.78,766.48,951.33,1934.82,1759.4,499.29,1073.12,1133.37,659.9,738.76,1115.3,1296.06,1400.55,1426.75,1929.08,1193.51,1125.2,1184.6,1778.23,2487.33
DK,DENMARK,EUR,DK0060079531,DSV,231.42,357.21,300.5,298.22,546.62,844.69,1559.0,2319.05,2789.58,1346.08,2312.22,2838.86,2309.91,3331.93,4287.49,4028.69,5248.13,5949.88,10574.37,8859.67,15604.37,22789.7,31853.45,21549.67
DK,DENMARK,EUR,DK0060448595,COLOPLAST B,231.89,226.08,326.55,363.83,431.91,560.13,636.79,938.19,918.46,732.94,997.26,1511.35,1624.46,2791.24,3900.61,5074.19,4993.9,4284.93,5199.33,6214.81,8509.89,10679.83,12527.98,8488.14
DK,DENMARK,EUR,DK0060477503,TOPDANMARK,24.98,25.25,29.66,36.79,68.0,100.04,109.88,209.87,182.82,162.98,172.19,168.65,198.57,272.28,335.05,413.26,362.42,323.09,549.26,629.91,699.75,634.79,876.69,894.24
DK,DENMARK,EUR,DK0060738599,DEMANT,91.67,223.73,126.63,104.99,164.69,228.84,268.56,394.8,451.95,198.85,368.8,361.43,406.5,416.69,474.33,370.76,466.04,424.43,681.79,690.13,767.89,963.64,1248.39,673.31
DK,DENMARK,EUR,DK0061539921,VESTAS WINDSYSTEMS,59.81,183.75,92.99,34.11,56.5,48.22,63.51,163.88,419.99,219.94,237.18,123.02,42.02,21.85,114.82,142.83,276.98,259.86,280.75,312.71,424.82,1007.6,655.46,622.79
ES,SPAIN,EUR,ES0112501012,EBRO FOODS,134.59,109.1,112.35,119.97,171.29,221.26,261.68,407.38,300.88,229.37,377.76,399.91,367.52,404.51,494.86,358.97,439.94,478.89,547.32,476.48,530.42,629.33,550.14,461.75
ES,SPAIN,EUR,ES0113211835,BBV.ARGENTARIA,918.57,980.06,831.39,662.14,986.47,1305.89,1349.92,1877.56,1972.2,1018.69,1628.82,966.14,873.39,985.88,1395.85,1125.06,894.69,878.18,1151.95,739.78,813.62,749.93,928.84,991.82
ES,SPAIN,EUR,ES0113679I37,BANKINTER 'R',422.33,291.1,254.2,220.7,376.22,501.0,532.31,771.94,918.23,450.95,582.82,327.23,373.42,259.36,685.3,819.58,738.21,827.23,1037.67,903.32,857.52,647.53,880.91,1194.9
ES,SPAIN,EUR,ES0113900J37,BANCO SANTANDER,662.01,640.57,513.32,434.22,775.83,838.23,916.3,1339.56,1605.25,783.15,1492.35,1008.98,777.66,924.56,1147.08,1180.12,732.97,807.67,1065.91,763.05,736.33,569.86,626.3,578.94
ES,SPAIN,EUR,ES0116870314,NATURGY ENERGY,2617.31,2100.02,1942.53,2244.05,2821.17,3830.13,3545.47,5176.77,7823.37,3677.27,3666.92,2743.4,3259.65,3638.19,5494.26,5558.07,4678.67,4605.75,5863.12,6787.04,7014.76,6924.26,10212.55,8442.59
ES,SPAIN,EUR,ES0117160111,CORPORACION FINCA.ALBA,314.58,215.33,197.42,172.77,275.28,329.68,438.26,707.48,643.26,364.63,514.88,518.9,426.79,521.59,669.59,571.82,513.66,547.73,705.43,608.76,695.04,623.02,779.14,617.49
ES,SPAIN,EUR,ES0118594417,INDRA SISTEMAS,143.79,145.41,131.33,106.19,202.19,272.97,320.56,412.7,472.58,401.21,434.73,328.74,254.71,283.97,369.37,220.03,212.19,247.4,308.57,212.11,257.48,192.43,243.93,259.42
ES,SPAIN,EUR,ES0122060314,FOMENTO CONSTR.Y CNTR.,182.67,173.12,192.37,212.45,356.14,479.25,578.71,1069.14,807.4,364.29,499.32,327.69,343.08,176.45,318.35,277.25,148.28,159.45,207.37,267.76,254.17,232.95,283.51,211.8
ES,SPAIN,EUR,ES0124244E34,MAPFRE,106.31,127.31,118.66,169.41,301.19,333.02,378.79,528.18,528.9,418.4,561.67,395.38,475.55,480.06,698.68,576.21,443.0,563.74,617.16,533.57,558.46,438.89,490.42,492.58
ES,SPAIN,EUR,ES0125220311,ACCIONA,972.12,640.2,645.74,738.51,1118.65,1664.74,2138.72,3634.98,6278.52,2496.33,2735.93,1527.29,1931.56,1744.17,1418.29,1675.89,2167.3,1921.21,2192.23,2345.23,3010.93,4156.65,5706.8,5581.65
ES,SPAIN,EUR,ES0130670112,ENDESA,1271.49,1124.09,1061.75,823.16,1415.13,1796.71,2073.3,4047.98,4715.55,3674.37,4300.83,3379.78,2795.78,3129.65,4517.78,5657.66,5897.3,6708.33,7164.57,8139.8,9918.01,10709.65,9643.32,8227.85
ES,SPAIN,EUR,ES0132105018,ACERINOX 'R',920.02,722.88,816.24,919.03,1214.26,1693.16,1569.23,3345.38,2760.19,1819.33,2473.09,2153.33,1627.42,1450.87,1773.03,2178.11,1520.04,2065.27,2291.3,1639.21,1967.76,2024.36,2454.62,1956.9
ES,SPAIN,EUR,ES0134950F36,FAES FARMA,195.92,278.34,283.35,318.06,527.21,680.64,783.47,1650.1,1423.22,511.14,720.14,570.33,270.07,375.3,671.06,418.68,638.87,779.9,808.5,807.99,1348.52,1081.1,1061.7,1012.94
ES,SPAIN,EUR,ES0142090317,OBRASCON HUARTE LAIN,707.85,474.16,600.98,529.03,952.76,1092.57,2055.62,4055.97,4457.33,1856.53,3978.23,4543.16,3816.87,4527.18,6464.15,3637.31,1580.09,970.12,1669.53,227.71,363.54,230.65,398.9,164.58
ES,SPAIN,EUR,ES0144580Y14,IBERDROLA,641.45,600.94,643.84,716.22,1047.87,1395.08,1543.88,2551.45,3635.95,2228.76,2494.64,2152.94,1801.41,1724.56,2144.11,2449.12,2631.04,2545.55,3146.11,3419.51,4595.1,6649.58,5716.82,5888.55
ES,SPAIN,EUR,ES0161560018,NH HOTEL GR,194.39,216.45,175.04,151.25,202.23,239.25,287.36,369.85,336.84,99.23,122.45,104.49,64.93,78.95,135.47,110.35,125.61,93.04,166.5,108.54,126.43,101.08,85.72,78.6
ES,SPAIN,EUR,ES0167050915,ACS ACTIV.CONSTR.Y SERV.,153.57,154.96,162.47,217.39,335.5,478.94,683.81,1219.86,1317.0,1051.28,1215.47,1205.31,801.18,746.49,1082.21,1141.39,992.42,1118.54,1433.28,1470.73,1603.64,1443.43,1245.41,1446.87
ES,SPAIN,EUR,ES0173093024,REDEIA CORPORACION,76.64,122.03,124.39,140.01,235.84,333.82,471.46,670.01,1010.68,817.48,938.67,826.66,781.62,941.7,1340.04,1837.92,1797.26,1678.55,2072.1,2142.6,2016.72,2162.52,2397.13,2008.92
ES,SPAIN,EUR,ES0173516115,REPSOL YPF,873.79,615.09,574.16,526.69,792.07,1079.54,1231.94,1494.04,1574.81,960.44,1326.66,1408.83,1610.22,1160.18,1529.8,1265.72,796.12,1078.98,1424.95,1371.56,1421.91,1002.32,1206.01,1681.31
ES,SPAIN,EUR,ES0178430E18,TELEFONICA,2159.32,1435.16,1209.85,841.79,1483.09,1960.96,1682.16,2466.54,3873.94,2747.95,3666.93,3166.17,2613.14,2158.96,2678.4,2501.14,2055.73,1852.06,2012.7,1806.67,1576.08,984.35,1184.17,1045.33
ES,SPAIN,EUR,ES0182870214,SACYR,119.82,106.85,112.88,193.64,292.33,334.24,518.36,1330.73,883.3,223.2,289.31,161.61,137.23,60.9,152.39,101.7,60.67,72.09,89.85,65.9,101.78,89.39,98.42,109.78
FI,FINLAND,EUR,FI0009000202,KESKO B,270.18,243.32,243.17,357.16,544.37,915.31,1113.34,2168.59,2352.31,1109.12,1579.24,2303.25,1723.75,1755.29,2087.03,2157.98,2156.94,3288.28,3735.46,3888.11,5333.46,8031.33,10699.57,7406.34
FI,FINLAND,EUR,FI0009000277,TIETOEVRY,4362.01,2011.63,1908.17,1015.76,2107.67,2554.32,3032.49,2758.49,2028.92,1007.09,2065.66,1941.59,1537.8,2224.52,2695.0,3253.73,3550.69,3830.43,4612.36,4191.78,5099.04,5525.55,5513.7,5297.81
FI,FINLAND,EUR,FI0009000459,HUHTAMAKI,289.16,235.98,291.37,380.27,468.76,665.57,697.86,855.27,534.59,293.15,705.7,736.2,659.9,933.66,1541.4,1631.82,2291.32,2386.37,2750.47,2072.73,3186.31,3622.68,3207.45,2545.73
FI,FINLAND,EUR,FI0009000681,NOKIA,21434.45,21265.08,12423.58,7744.74,8597.82,7997.7,9483.18,10851.75,21086.24,8629.57,7423.69,6311.78,3180.36,2715.14,5644.55,5950.78,5502.43,3915.53,3895.66,4974.8,3268.09,3405.52,5599.03,4131.21
FI,FINLAND,EUR,FI0009002158,UPONOR,198.59,205.73,204.36,259.75,435.85,576.62,683.98,1323.95,939.16,437.45,983.81,878.89,442.39,653.67,1048.23,765.72,835.07,1017.69,1210.56,613.73,856.81,1526.05,1680.21,1303.65
FI,FINLAND,EUR,FI0009002422,OUTOKUMPU 'A',296.08,162.33,249.7,239.21,392.37,524.65,451.77,1225.78,1013.46,391.92,685.28,685.18,247.53,150.12,80.37,94.74,48.69,147.17,154.1,63.07,56.96,71.24,113.1,94.13
FI,FINLAND,EUR,FI0009003727,WARTSILA,328.57,335.87,377.59,313.35,564.99,1022.99,1477.11,2946.43,4335.41,1834.53,2756.2,5503.89,4276.0,6591.14,7747.62,7237.07,7599.07,7702.95,11076.07,8504.05,6165.59,5916.24,8503.71,5236.88
FI,FINLAND,EUR,FI0009005318,NOKIAN RENKAAT,677.05,307.16,590.11,692.56,1513.08,3109.11,2614.43,4326.39,7546.15,2406.32,5540.76,8547.27,7645.22,9717.18,12291.65,6598.73,10162.53,11083.57,14007.99,9908.17,9782.34,12683.37,14139.24,3980.66
FI,FINLAND,EUR,FI0009005870,KONECRANES,293.56,198.54,203.47,201.12,300.45,406.72,465.88,1139.51,1360.15,685.38,1199.64,1888.81,887.56,1662.07,1830.12,1546.78,1382.02,2081.63,2765.19,1882.42,1991.93,2408.74,2798.35,2254.8
FI,FINLAND,EUR,FI0009005961,STORA ENSO R,633.44,447.35,504.38,427.95,572.34,679.98,623.82,757.04,741.03,402.63,384.47,586.83,352.14,428.95,659.39,613.96,640.43,789.46,1203.14,897.77,1182.44,1591.51,1554.16,1227.19
FI,FINLAND,EUR,FI0009005987,UPM-KYMMENE,712.06,659.46,671.08,673.79,845.23,1035.37,951.64,1275.52,1062.88,701.74,724.42,1130.24,729.69,814.79,1275.78,1303.95,1536.55,2125.8,2801.49,2371.03,3403.86,3863.5,4110.52,4200.45
FI,FINLAND,EUR,FI0009007132,FORTUM,81.44,76.98,84.09,135.96,224.87,423.88,595.08,954.09,1599.32,791.69,1094.34,1281.52,946.43,874.61,1144.13,1163.4,866.66,967.17,1351.54,1583.29,1896.71,1988.32,2660.95,1534.91
FI,FINLAND,EUR,FI0009007694,SANOMA,1181.37,1247.16,939.42,1016.25,2261.9,2694.01,2782.92,3521.74,3746.44,1767.41,3429.49,3471.34,1972.8,1798.1,1760.64,1136.66,901.2,1888.09,2904.53,2239.46,2567.35,4289.11,4095.64,2894.11
FI,FINLAND,EUR,FI0009007884,ELISA,181.71,105.34,59.53,29.48,65.68,79.19,95.91,148.2,186.86,115.24,168.0,175.31,182.31,207.75,272.09,299.38,437.09,393.61,496.62,544.77,763.35,783.96,913.53,813.04
FI,FINLAND,EUR,FI0009013403,KONE B,503.38,732.32,789.47,984.47,1977.34,2785.36,4559.88,6716.09,8507.27,5387.22,11156.87,15108.47,14417.13,21631.45,27884.92,29167.43,27930.76,30500.48,37922.4,34859.62,49746.2,63837.14,58220.94,43650.02
FI,FINLAND,EUR,FI0009800643,YIT,174.93,214.98,213.93,330.77,675.36,1031.62,1816.87,2416.27,1967.7,599.69,2152.45,2658.25,1763.89,2228.06,2165.01,839.49,955.75,1404.99,1388.08,1099.94,1325.82,1292.53,1082.94,609.61
FI,FINLAND,EUR,FI4000297767,NORDEA BANK,47.19,63.12,45.55,39.41,70.57,99.22,105.64,162.46,183.0,79.39,156.8,172.71,128.05,163.28,239.53,214.93,215.65,232.81,268.48,200.52,212.17,214.92,345.87,326.01
FR,FRANCE ,EUR,FR0000035081,ICADE REIT,373.44,341.64,489.75,602.82,735.41,1028.83,1632.18,2338.0,2960.9,1700.49,2071.03,2435.08,1952.99,2322.31,2588.5,2346.85,2063.4,2318.58,3376.61,2754.72,4188.18,3109.74,3086.71,2011.84
FR,FRANCE ,EUR,FR0000039109,SECHE ENVIRONNEMENT,181.84,328.24,246.97,170.34,104.43,274.52,415.17,708.71,774.76,249.43,359.7,339.83,163.23,169.26,186.34,119.47,160.91,160.9,194.6,170.23,242.53,287.05,490.49,582.79
FR,FRANCE ,EUR,FR0000051070,MAUREL ET PROM,68.23,44.64,65.69,102.14,242.55,1063.9,909.27,1055.28,1122.05,657.99,1083.65,852.12,1114.03,1262.33,1309.26,733.89,252.2,347.92,337.9,288.61,250.98,168.6,205.57,351.17
FR,FRANCE ,EUR,FR0000051732,ATOS,280.62,119.75,111.37,41.4,108.76,115.5,111.64,100.76,87.89,42.83,79.17,91.93,76.74,122.9,161.58,144.53,153.31,195.26,272.57,155.08,212.13,232.65,109.89,24.86
FR,FRANCE ,EUR,FR0000052292,HERMES INTL.,1042.6,993.12,1091.94,991.69,1416.7,1484.14,1876.78,2858.7,2921.91,3246.92,3160.78,5013.86,7196.91,7371.88,9058.77,8997.97,8745.0,10733.85,14105.29,14836.24,20175.16,29234.13,47659.39,42363.35
FR,FRANCE ,EUR,FR0000053225,M6-METROPOLE TV,1211.19,929.58,723.08,573.57,892.65,804.94,816.1,1095.54,837.78,653.88,930.24,989.33,644.89,730.96,1242.18,1082.94,1036.13,1181.97,1706.53,1111.69,1383.02,1191.27,1555.08,1381.21
FR,FRANCE ,EUR,FR0000054470,UBISOFT ENTERTAINMENT CAT A,419.42,409.58,351.01,116.93,301.74,386.65,506.81,721.45,2173.18,829.85,609.06,459.27,287.26,451.86,614.55,796.08,1256.9,1546.6,3341.18,3495.18,2998.8,4184.87,2124.82,1222.8
FR,FRANCE ,EUR,FR0000054900,TF1 (TV.FSE.1),2196.57,2296.86,1102.78,1199.77,1626.18,1573.57,1376.78,1891.84,1412.72,813.99,1106.82,1077.33,632.51,812.12,1439.03,1197.1,948.47,908.28,1377.5,781.31,836.48,811.97,1054.01,854.12
FR,FRANCE ,EUR,FR0000064578,COVIVIO,528.89,539.64,548.8,742.05,1508.29,2934.33,4161.02,7948.85,5653.38,3207.76,5464.44,5458.11,3827.93,5351.97,5936.42,6758.59,6942.15,7141.83,9758.4,8686.05,10764.01,9472.13,8850.97,6727.35
FR,FRANCE ,EUR,FR0000073272,SAFRAN,20246.53,14155.19,6585.81,7373.36,13863.84,14010.69,15877.2,15786.03,14124.99,9570.98,14299.56,26336.6,23036.28,33640.32,55904.52,51019.67,57714.13,61913.39,89411.09,106093.12,138092.33,126791.86,109801.91,112495.38
FR,FRANCE ,EUR,FR0000120073,L AIR LQE.SC.ANYME. POUR L ETUDE ET L EPXTN.,8716.07,8814.08,8505.16,9267.99,12880.17,15337.45,16307.92,22717.72,29156.66,20074.07,27241.83,31780.77,31820.23,36278.66,42078.04,41646.94,38508.02,40207.14,51228.01,51592.13,66368.97,78735.1,85219.43,77352.28
FR,FRANCE ,EUR,FR0000120172,CARREFOUR,20606.89,14242.21,11927.05,10388.05,13132.3,11720.42,11765.64,15604.09,20444.82,10275.38,13386.92,11882.7,7809.19,9028.8,14415.0,11361.69,11001.31,9446.75,8747.25,7099.18,7181.51,7461.95,8194.41,7671.36
FR,FRANCE ,EUR,FR0000120271,TOTALENERGIES,15069.19,17236.75,17018.1,17591.42,24037.07,30176.26,35653.66,42977.07,51360.71,35020.54,44134.56,38520.91,39490.1,41998.42,53150.59,46956.34,43315.25,52539.83,59632.53,59858.36,65133.26,54948.57,69197.07,91804.56
FR,FRANCE ,EUR,FR0000120321,L'OREAL,14606.11,15776.81,13370.37,14283.08,15623.83,14714.79,14567.8,19953.05,28946.86,17825.32,23691.36,24047.31,23078.2,31132.89,40301.31,39395.37,40068.47,44287.36,54747.31,57755.82,75602.18,98304.77,124029.59,94442.72
FR,FRANCE ,EUR,FR0000120404,ACCOR,747.84,677.53,601.91,519.79,816.87,828.3,1074.79,1555.45,1675.91,1086.18,1282.99,1573.55,913.55,1328.74,1838.96,1797.86,1763.37,1554.3,2202.69,1850.61,2105.69,1627.26,1453.65,1119.71
FR,FRANCE ,EUR,FR0000120503,BOUYGUES,57853.91,42055.79,30796.86,26713.1,34260.79,46474.79,58504.08,78642.7,104288.19,54152.99,70848.68,61363.19,46950.13,47295.85,65079.45,65590.51,74860.36,71399.52,107833.05,77339.45,96447.29,98259.73,89707.94,79330.87
FR,FRANCE ,EUR,FR0000120560,QUADIENT,279.02,156.48,194.23,214.76,350.06,561.55,755.71,972.85,822.86,760.0,763.04,856.54,713.44,585.27,929.08,736.39,347.43,481.27,465.01,473.32,433.46,355.04,409.76,285.03
FR,FRANCE ,EUR,FR0000120578,SANOFI,2595.36,4219.56,4766.73,3966.12,4997.95,5459.35,6060.95,6539.17,6696.62,4790.12,6326.05,5400.49,6486.14,8681.55,10128.78,9043.88,8705.03,8613.26,9460.57,9934.78,12039.31,11934.43,12956.87,12818.79
FR,FRANCE ,EUR,FR0000120628,AXA,14867.95,16043.08,9500.16,6325.71,10613.95,12651.31,16994.23,22471.47,22981.94,13301.01,15132.6,11043.94,9015.07,13037.96,21654.97,18875.27,23208.85,22575.45,27734.23,21261.49,29446.48,25926.45,34371.83,34266.75
FR,FRANCE ,EUR,FR0000120644,DANONE,4170.93,5470.56,4507.27,5078.38,6334.81,7360.21,8446.38,12497.08,15074.53,10281.24,11524.67,12166.04,12487.14,13378.37,15029.47,14124.94,14854.42,14315.32,19431.79,16741.74,20300.2,16660.5,16253.4,14242.92
FR,FRANCE ,EUR,FR0000120693,PERNOD-RICARD,3971.98,5017.75,5814.67,7486.31,11083.66,15752.25,18340.54,24590.49,30207.17,19723.24,25176.49,28244.25,28438.31,35910.87,36217.83,36085.01,37579.85,36395.9,53984.72,56763.51,63189.14,68962.08,87815.01,73216.13
FR,FRANCE ,EUR,FR0000120859,IMERYS,2875.75,2287.69,2023.42,2778.66,4876.43,8102.47,7150.46,9046.86,8581.53,4876.8,7257.67,8241.98,5824.02,8316.08,11750.74,10224.66,9931.85,11095.47,14098.58,7376.5,6854.82,8132.03,7335.63,7158.12
FR,FRANCE ,EUR,FR0000120966,BIC,2322.35,2048.4,1815.9,1878.09,2611.81,2985.07,3640.19,4367.24,4605.76,3832.8,4802.85,6242.25,6623.5,9330.12,9918.47,11043.81,13955.95,12108.3,10097.55,9753.99,6998.75,5994.72,5869.12,7742.08
FR,FRANCE ,EUR,FR0000121014,LVMH,8014.29,6023.99,3775.26,3895.48,7081.41,7626.18,8952.01,10827.52,12628.36,7109.21,12350.28,18529.77,16237.51,21403.89,21872.15,21728.46,21812.25,27113.31,42562.29,43480.98,69662.33,94643.66,126547.98,113131.74
FR,FRANCE ,EUR,FR0000121121,EURAZEO,8382.5,10868.0,8599.18,8779.59,12699.25,15539.89,21327.33,33157.87,31606.52,12232.88,19034.19,21739.26,11177.33,16280.69,28956.57,27797.04,29106.92,27032.7,45595.53,37207.96,38556.94,38237.82,50242.66,37186.76
FR,FRANCE ,EUR,FR0000121204,WENDEL,502.19,452.91,341.12,275.67,540.05,963.7,1341.22,2032.35,2010.53,701.62,909.2,1402.5,1029.69,1631.9,2371.8,1857.36,2002.06,2072.63,3030.74,2138.12,2434.0,2266.73,2325.84,1876.27
FR,FRANCE ,EUR,FR0000121220,SODEXO,3039.24,3257.89,3119.71,1715.35,2340.66,2429.05,3391.98,5289.09,5272.28,4871.94,5227.22,6527.53,6978.66,8353.15,10337.5,10238.02,10400.48,12554.07,15014.39,11726.3,14002.34,10306.0,10950.59,12252.98
FR,FRANCE ,EUR,FR0000121329,THALES,19484.37,29019.52,21307.98,16733.3,22199.92,32979.49,31801.28,36036.65,43920.05,31345.49,40232.03,27912.85,25888.44,29171.46,55632.87,48250.48,67760.87,89250.9,100866.19,110806.63,100930.45,89521.32,85121.84,130313.57
FR,FRANCE ,EUR,FR0000121485,KERING,14647.64,12122.9,7381.75,4330.84,5973.01,6444.58,7452.82,10196.53,11231.69,4723.28,9303.24,12735.5,11807.33,15691.42,18640.7,17410.11,15842.85,21343.69,45556.89,49517.52,70686.4,79434.16,88921.43,57400.31
FR,FRANCE ,EUR,FR0000121667,ESSILORLUXOTTICA,9931.6,10672.53,10060.99,13900.97,17833.54,27473.2,28593.18,38634.71,46481.73,34518.39,45176.64,49504.85,55046.8,78881.52,84658.15,90247.25,101501.37,92869.29,114644.11,106287.38,130771.0,135083.14,185698.25,160086.02
FR,FRANCE ,EUR,FR0000121964,KLEPIERRE REIT,311.68,312.73,326.71,475.17,651.51,995.07,1085.48,2249.52,1870.71,946.36,1708.34,1589.21,1319.36,1937.74,2383.22,2329.62,2496.07,2301.65,2707.89,2007.88,2653.96,1758.28,1934.25,2029.97
FR,FRANCE ,EUR,FR0000121972,SCHNEIDER ELECTRIC,5216.4,5008.5,3410.65,3475.17,4994.57,5470.64,7210.49,9219.55,11737.1,6647.22,11243.87,14765.91,10657.86,15153.5,18916.03,16316.29,13067.46,16552.69,20780.0,17172.33,26641.24,38721.15,53506.12,38918.69
FR,FRANCE ,EUR,FR0000125007,SAINT GOBAIN,542.97,473.0,472.37,381.25,668.29,856.76,866.28,1257.97,1442.48,746.87,998.27,975.16,747.24,862.26,1162.11,925.42,967.81,1076.63,1306.42,813.57,1040.62,1165.36,1828.34,1303.77
FR,FRANCE ,EUR,FR0000125338,CAPGEMINI,2125.97,1367.72,620.08,198.08,384.91,277.53,346.67,549.61,557.96,348.18,433.04,452.09,310.44,446.1,715.99,778.35,1020.51,942.37,1345.89,1141.52,1430.73,1841.98,2947.06,2028.83
FR,FRANCE ,EUR,FR0000125486,VINCI,163.54,227.53,224.33,223.8,343.78,588.99,773.55,1203.68,1430.69,837.95,1189.8,1195.94,1003.4,1144.97,1663.79,1456.28,1752.1,1916.18,2948.95,2447.98,3402.63,3093.87,3383.17,3299.72
FR,FRANCE ,EUR,FR0000125585,CASINO GUICHARD-P,8122.72,7324.8,5752.36,5683.34,7748.39,6635.6,5708.6,8276.27,9959.22,7104.1,9313.45,10589.33,9518.33,11185.98,14083.99,11681.27,6056.96,6956.62,9311.42,6907.11,8144.14,5362.47,4580.35,1812.33
FR,FRANCE ,EUR,FR0000127771,VIVENDI,13143.6,9759.77,8278.96,2564.21,3859.36,5069.51,5082.01,6589.01,8047.89,5968.69,5899.17,5790.67,5036.84,5702.87,7157.26,7161.42,6711.2,6592.02,9526.43,8791.6,10677.86,12240.21,12673.54,9117.86
FR,FRANCE ,EUR,FR0000130213,LAGARDERE GROUPE,330.09,359.32,263.8,262.6,387.08,497.03,555.18,592.18,563.49,311.64,332.66,353.18,236.77,315.63,535.6,486.3,582.73,575.1,694.53,575.89,528.27,606.93,671.51,528.41
FR,FRANCE ,EUR,FR0000130395,REMY COINTREAU,91.03,178.23,99.08,146.23,162.21,211.59,253.19,356.43,402.59,242.33,307.58,434.29,511.2,708.58,555.41,452.13,495.44,602.85,995.1,823.05,911.98,1392.99,1839.17,1290.93
FR,FRANCE ,EUR,FR0000130403,CHRISTIAN DIOR,535.44,424.18,279.32,315.43,586.26,676.4,894.65,1092.32,1369.56,599.45,1134.41,1619.19,1372.53,1998.46,2285.21,2392.97,2401.81,3022.96,5321.73,5642.98,8185.94,8980.75,13558.82,12097.27
FR,FRANCE ,EUR,FR0000130452,EIFFAGE,9654.38,9622.41,10267.16,13028.85,21523.38,43812.15,61597.49,110042.43,115219.35,62429.43,70104.23,56497.58,31832.37,61089.34,82539.28,74624.36,96878.19,106955.54,171109.19,132754.95,187109.36,158040.97,173686.54,171236.15
