ISIN_First2,Unnamed: 1,Unnamed: 2,ISIN,NAME,2000-01-31 00:00:00,2000-02-29 00:00:00,2000-03-31 00:00:00,2000-04-30 00:00:00,2000-05-31 00:00:00,2000-06-30 00:00:00,2000-07-31 00:00:00,2000-08-31 00:00:00,2000-09-30 00:00:00,2000-10-31 00:00:00,2000-11-30 00:00:00,2000-12-31 00:00:00,2001-01-31 00:00:00,2001-02-28 00:00:00,2001-03-31 00:00:00,2001-04-30 00:00:00,2001-05-31 00:00:00,2001-06-30 00:00:00,2001-07-31 00:00:00,2001-08-31 00:00:00,2001-09-30 00:00:00,2001-10-31 00:00:00,2001-11-30 00:00:00,2001-12-31 00:00:00,2002-01-31 00:00:00,2002-02-28 00:00:00,2002-03-31 00:00:00,2002-04-30 00:00:00,2002-05-31 00:00:00,2002-06-30 00:00:00,2002-07-31 00:00:00,2002-08-31 00:00:00,2002-09-30 00:00:00,2002-10-31 00:00:00,2002-11-30 00:00:00,2002-12-31 00:00:00,2003-01-31 00:00:00,2003-02-28 00:00:00,2003-03-31 00:00:00,2003-04-30 00:00:00,2003-05-31 00:00:00,2003-06-30 00:00:00,2003-07-31 00:00:00,2003-08-31 00:00:00,2003-09-30 00:00:00,2003-10-31 00:00:00,2003-11-30 00:00:00,2003-12-31 00:00:00,2004-01-31 00:00:00,2004-02-29 00:00:00,2004-03-31 00:00:00,2004-04-30 00:00:00,2004-05-31 00:00:00,2004-06-30 00:00:00,2004-07-31 00:00:00,2004-08-31 00:00:00,2004-09-30 00:00:00,2004-10-31 00:00:00,2004-11-30 00:00:00,2004-12-31 00:00:00,2005-01-31 00:00:00,2005-02-28 00:00:00,2005-03-31 00:00:00,2005-04-30 00:00:00,2005-05-31 00:00:00,2005-06-30 00:00:00,2005-07-31 00:00:00,2005-08-31 00:00:00,2005-09-30 00:00:00,2005-10-31 00:00:00,2005-11-30 00:00:00,2005-12-31 00:00:00,2006-01-31 00:00:00,2006-02-28 00:00:00,2006-03-31 00:00:00,2006-04-30 00:00:00,2006-05-31 00:00:00,2006-06-30 00:00:00,2006-07-31 00:00:00,2006-08-31 00:00:00,2006-09-30 00:00:00,2006-10-31 00:00:00,2006-11-30 00:00:00,2006-12-31 00:00:00,2007-01-31 00:00:00,2007-02-28 00:00:00,2007-03-31 00:00:00,2007-04-30 00:00:00,2007-05-31 00:00:00,2007-06-30 00:00:00,2007-07-31 00:00:00,2007-08-31 00:00:00,2007-09-30 00:00:00,2007-10-31 00:00:00,2007-11-30 00:00:00,2007-12-31 00:00:00,2008-01-31 00:00:00,2008-02-29 00:00:00,2008-03-31 00:00:00,2008-04-30 00:00:00,2008-05-31 00:00:00,2008-06-30 00:00:00,2008-07-31 00:00:00,2008-08-31 00:00:00,2008-09-30 00:00:00,2008-10-31 00:00:00,2008-11-30 00:00:00,2008-12-31 00:00:00,2009-01-31 00:00:00,2009-02-28 00:00:00,2009-03-31 00:00:00,2009-04-30 00:00:00,2009-05-31 00:00:00,2009-06-30 00:00:00,2009-07-31 00:00:00,2009-08-31 00:00:00,2009-09-30 00:00:00,2009-10-31 00:00:00,2009-11-30 00:00:00,2009-12-31 00:00:00,2010-01-31 00:00:00,2010-02-28 00:00:00,2010-03-31 00:00:00,2010-04-30 00:00:00,2010-05-31 00:00:00,2010-06-30 00:00:00,2010-07-31 00:00:00,2010-08-31 00:00:00,2010-09-30 00:00:00,2010-10-31 00:00:00,2010-11-30 00:00:00,2010-12-31 00:00:00,2011-01-31 00:00:00,2011-02-28 00:00:00,2011-03-31 00:00:00,2011-04-30 00:00:00,2011-05-31 00:00:00,2011-06-30 00:00:00,2011-07-31 00:00:00,2011-08-31 00:00:00,2011-09-30 00:00:00,2011-10-31 00:00:00,2011-11-30 00:00:00,2011-12-31 00:00:00,2012-01-31 00:00:00,2012-02-29 00:00:00,2012-03-31 00:00:00,2012-04-30 00:00:00,2012-05-31 00:00:00,2012-06-30 00:00:00,2012-07-31 00:00:00,2012-08-31 00:00:00,2012-09-30 00:00:00,2012-10-31 00:00:00,2012-11-30 00:00:00,2012-12-31 00:00:00,2013-01-31 00:00:00,2013-02-28 00:00:00,2013-03-31 00:00:00,2013-04-30 00:00:00,2013-05-31 00:00:00,2013-06-30 00:00:00,2013-07-31 00:00:00,2013-08-31 00:00:00,2013-09-30 00:00:00,2013-10-31 00:00:00,2013-11-30 00:00:00,2013-12-31 00:00:00,2014-01-31 00:00:00,2014-02-28 00:00:00,2014-03-31 00:00:00,2014-04-30 00:00:00,2014-05-31 00:00:00,2014-06-30 00:00:00,2014-07-31 00:00:00,2014-08-31 00:00:00,2014-09-30 00:00:00,2014-10-31 00:00:00,2014-11-30 00:00:00,2014-12-31 00:00:00,2015-01-31 00:00:00,2015-02-28 00:00:00,2015-03-31 00:00:00,2015-04-30 00:00:00,2015-05-31 00:00:00,2015-06-30 00:00:00,2015-07-31 00:00:00,2015-08-31 00:00:00,2015-09-30 00:00:00,2015-10-31 00:00:00,2015-11-30 00:00:00,2015-12-31 00:00:00,2016-01-31 00:00:00,2016-02-29 00:00:00,2016-03-31 00:00:00,2016-04-30 00:00:00,2016-05-31 00:00:00,2016-06-30 00:00:00,2016-07-31 00:00:00,2016-08-31 00:00:00,2016-09-30 00:00:00,2016-10-31 00:00:00,2016-11-30 00:00:00,2016-12-31 00:00:00,2017-01-31 00:00:00,2017-02-28 00:00:00,2017-03-31 00:00:00,2017-04-30 00:00:00,2017-05-31 00:00:00,2017-06-30 00:00:00,2017-07-31 00:00:00,2017-08-31 00:00:00,2017-09-30 00:00:00,2017-10-31 00:00:00,2017-11-30 00:00:00,2017-12-31 00:00:00,2018-01-31 00:00:00,2018-02-28 00:00:00,2018-03-31 00:00:00,2018-04-30 00:00:00,2018-05-31 00:00:00,2018-06-30 00:00:00,2018-07-31 00:00:00,2018-08-31 00:00:00,2018-09-30 00:00:00,2018-10-31 00:00:00,2018-11-30 00:00:00,2018-12-31 00:00:00,2019-01-31 00:00:00,2019-02-28 00:00:00,2019-03-31 00:00:00,2019-04-30 00:00:00,2019-05-31 00:00:00,2019-06-30 00:00:00,2019-07-31 00:00:00,2019-08-31 00:00:00,2019-09-30 00:00:00,2019-10-31 00:00:00,2019-11-30 00:00:00,2019-12-31 00:00:00,2020-01-31 00:00:00,2020-02-29 00:00:00,2020-03-31 00:00:00,2020-04-30 00:00:00,2020-05-31 00:00:00,2020-06-30 00:00:00,2020-07-31 00:00:00,2020-08-31 00:00:00,2020-09-30 00:00:00,2020-10-31 00:00:00,2020-11-30 00:00:00,2020-12-31 00:00:00,2021-01-31 00:00:00,2021-02-28 00:00:00,2021-03-31 00:00:00,2021-04-30 00:00:00,2021-05-31 00:00:00,2021-06-30 00:00:00,2021-07-31 00:00:00,2021-08-31 00:00:00,2021-09-30 00:00:00,2021-10-31 00:00:00,2021-11-30 00:00:00,2021-12-31 00:00:00,2022-01-31 00:00:00,2022-02-28 00:00:00,2022-03-31 00:00:00,2022-04-30 00:00:00,2022-05-31 00:00:00,2022-06-30 00:00:00,2022-07-31 00:00:00,2022-08-31 00:00:00,2022-09-30 00:00:00,2022-10-31 00:00:00,2022-11-30 00:00:00,2022-12-31 00:00:00
AT,AUSTRIA,EUR,AT00000VIE62,FLUGHAFEN WIEN,567.85,559.05,576.48,498.86,517.64,554.94,525.07,532.96,561.74,565.78,733.61,794.55,761.47,772.57,703.93,727.92,676.44,679.94,695.53,699.54,573.6,495.62,564.11,560.96,592.3,589.49,655.02,677.14,694.61,721.82,627.95,658.85,660.04,704.9,695.63,705.15,758.36,760.52,709.0,732.59,769.34,763.3,787.56,782.28,846.17,855.9,893.66,985.36,1163.56,1161.16,1232.26,1160.54,1167.34,1210.99,1207.31,1204.93,1278.09,1376.82,1504.26,1589.85,1512.48,1636.15,1413.95,1365.03,1349.93,1362.67,1353.17,1396.2,1417.83,1358.25,1334.02,1498.41,1655.97,1694.02,1642.51,1599.3,1550.87,1603.63,1602.56,1701.3,1737.36,1882.91,1928.16,2060.23,2087.52,1944.04,2049.35,2290.28,2048.68,2073.83,2216.66,2104.13,2163.46,2485.26,2376.49,2425.45,2329.71,2405.6,2539.9,2654.84,2412.28,2004.98,1788.33,1712.25,1311.39,851.86,820.73,926.84,843.65,576.1,613.68,634.74,811.75,851.25,809.84,889.01,1089.72,1058.11,1060.56,1048.49,983.94,962.4,1046.28,1180.24,1050.6,1107.91,1211.27,1227.8,1217.0,1300.92,1291.89,1443.25,1381.99,1411.71,1333.59,1324.08,1221.22,1068.5,1036.56,1029.51,901.17,951.97,808.36,797.25,773.03,783.76,816.56,933.38,822.21,831.47,819.94,960.03,974.49,951.36,1037.9,1190.28,1296.27,1260.0,1252.42,1303.15,1268.3,1198.84,1332.88,1340.89,1422.76,1624.47,1684.95,1765.22,1689.24,1907.02,2080.99,2058.32,1977.19,1955.04,1970.88,1886.8,1753.71,1927.04,2034.16,1952.09,1819.61,1807.59,1825.68,1882.6,1884.31,1820.81,1821.32,1920.1,1891.89,1988.38,1962.8,1998.43,1841.9,1831.86,2297.36,2401.26,2320.27,2272.8,2475.15,2329.89,2076.72,2033.12,1974.18,2073.22,2373.88,2369.35,2658.78,3046.47,3191.68,3185.54,3288.49,3296.58,3277.04,3382.86,3355.31,3394.09,3714.94,3544.86,3445.26,3415.13,3221.08,3128.6,3169.75,3205.59,3424.42,3264.53,3262.38,3312.76,3489.22,3352.56,3640.69,3690.18,3477.54,3773.79,3741.0,3445.78,3512.02,3448.61,3482.39,3559.53,3393.12,2791.07,2165.94,2451.92,2616.28,2386.94,2562.71,2611.96,2186.73,1981.32,2723.04,3129.62,2872.68,3181.21,2887.71,3074.02,3132.39,2913.77,2789.07,2786.4,2915.75,2770.47,2562.34,2540.95,2655.46,2641.72,2453.36,2388.16,2366.48,2875.89,2809.31,2778.87,2719.75,2739.62,2854.2,2900.21
AT,AUSTRIA,EUR,AT0000652011,ERSTE GROUP BANK,1803.98,1857.91,1910.4,1827.24,1810.26,1887.98,1894.88,1976.01,2132.84,2049.14,2025.37,2269.47,2517.34,2593.76,2570.87,2742.11,2421.4,2508.38,2567.01,2674.98,2476.89,2222.92,2638.05,2677.13,2534.35,2745.49,3134.68,3767.03,3632.77,4253.27,4093.42,3987.98,3706.1,3488.1,3226.74,4006.48,3986.94,3983.82,4247.52,4709.29,5039.95,5259.73,5218.55,5482.46,6019.83,6580.68,6799.38,7354.92,7698.02,8312.54,8908.6,8908.05,9194.32,9348.08,9374.95,9181.81,10046.31,10715.87,12286.12,12896.98,11928.62,13203.13,12660.71,11685.7,11916.18,12092.27,12317.15,13347.36,12953.66,12550.77,12866.76,13399.87,17168.42,18729.87,18139.47,18663.17,17597.49,17330.6,17804.53,18666.02,19215.63,21036.82,22526.96,24155.57,24455.09,23390.42,24469.19,25397.19,24734.53,24688.87,24014.95,22932.53,24041.13,25623.75,23049.66,22427.02,16951.92,18485.57,20573.03,23489.06,24118.28,19703.31,20356.52,19083.13,15304.4,8318.12,7160.25,7138.94,4809.85,3088.13,5366.49,6721.17,7632.46,8575.2,11038.9,13486.29,14192.51,12899.66,15348.57,14115.54,14472.47,14256.8,15887.82,16966.62,13624.89,12208.69,15171.87,13766.34,15163.27,17046.3,14834.74,17827.72,18976.61,19979.74,19108.02,19142.91,18836.04,19820.35,18145.06,13802.83,9830.43,8235.14,6607.4,6891.26,8588.78,9941.41,9084.59,9084.55,6818.04,7483.26,7157.49,7987.08,8814.75,9906.45,11605.74,12498.19,13274.35,12728.16,11009.64,12380.25,12815.08,10516.28,13029.12,13745.9,13590.86,15177.57,15162.33,15002.04,15652.07,15261.94,14690.62,14415.79,14949.16,13898.69,11073.52,11056.76,9845.9,10937.05,11669.97,10003.77,9323.68,11290.44,10586.53,12223.84,12447.54,12199.31,12958.85,12788.74,12444.74,12663.01,13181.82,13498.31,12430.97,11079.96,12097.66,12366.44,11507.2,9697.72,11393.24,12055.28,12734.14,13479.32,11963.68,12613.95,13070.69,12541.04,14031.58,15360.76,15610.66,16434.12,17793.97,18137.25,18568.76,18470.55,18782.28,18633.43,21701.34,21969.85,21566.18,21083.14,17901.03,17940.01,18587.2,17137.04,17861.08,17531.36,16960.15,14272.63,14992.7,16272.96,15809.82,17195.59,15207.03,15976.01,15523.7,13853.88,14216.55,15185.58,15401.37,16191.42,15794.4,14649.2,7962.8,9332.75,9449.51,10113.28,9605.68,10475.71,9008.96,8801.09,12390.5,13115.57,13184.32,14237.31,14608.73,15314.8,17666.88,15770.19,16671.29,17179.53,18958.71,18453.12,18659.65,20210.51,19865.12,15442.93,15823.98,13448.16,13356.15,10873.35,10824.56,9715.28,9532.79,10602.5,13099.32,13715.54
AT,AUSTRIA,EUR,AT0000743059,OMV,2583.84,2113.74,2065.1,2223.1,2305.32,2355.2,1976.43,2004.76,1951.03,1830.13,1845.06,2091.29,2038.66,2187.25,2122.3,2273.93,2677.79,2262.65,2510.28,2624.41,2189.82,2043.0,2248.15,2262.75,2257.16,2274.9,2576.91,2542.72,2421.88,2653.49,2302.97,2409.66,2279.0,2618.06,2436.04,2651.31,2752.08,2917.44,2916.19,3242.14,3048.42,3243.99,3069.34,3172.11,3232.35,3452.61,3825.97,4021.35,4293.46,4352.96,5109.67,4935.99,4734.71,5255.97,5916.43,6168.56,6220.93,6465.28,7120.82,9039.58,9342.74,10416.55,9555.75,9256.44,10557.34,13074.33,13992.62,16289.33,17871.21,16169.63,16578.02,17516.73,21183.2,18616.98,20040.83,20825.47,17497.05,17856.97,18384.03,15982.83,15527.93,16307.8,16104.9,17006.48,16006.2,16629.11,18727.57,19058.16,19805.91,20051.97,18981.02,18628.43,19980.08,22400.33,21378.24,24307.14,21320.11,21814.48,19898.56,22629.68,24671.05,23566.34,20782.6,19328.25,12358.8,9506.49,7499.27,7806.73,8607.53,7944.2,10037.5,9433.37,12165.49,11230.78,11845.65,11830.45,12089.93,12442.36,12691.79,13213.7,11925.52,11136.4,11277.15,10797.66,9549.19,9091.43,10038.41,9692.76,11246.46,11193.68,10110.38,12516.44,13326.28,12762.49,13576.44,13703.62,13581.12,14293.72,13078.5,12958.01,9888.23,11537.72,10837.8,9958.36,10738.42,12227.58,11614.35,11078.52,8914.76,10287.46,10309.69,10879.83,11467.01,11959.49,11697.15,11803.41,13486.94,14264.66,13941.56,15392.3,15163.64,14761.12,14455.73,15073.48,16170.02,15637.01,16063.76,15689.64,14166.94,14902.86,14855.58,15299.21,13571.29,14786.01,13163.6,12674.07,11015.31,10286.03,9489.98,8716.35,8152.01,9450.62,8983.78,10910.54,9275.49,8999.31,8759.31,8375.7,7938.13,8749.28,9337.42,9289.96,8376.69,8598.67,9221.13,9825.07,9126.53,9167.73,8697.38,9155.84,9422.45,10215.44,10586.99,11584.6,11447.04,12540.13,12910.52,15066.1,17077.6,16959.44,18451.56,18789.05,19070.28,19665.09,20393.28,20761.05,21143.93,18800.69,19029.78,20363.84,18795.84,18559.15,18518.75,17374.63,18393.58,18218.1,16534.83,14309.77,16298.19,17243.19,17774.71,17513.2,15350.51,15970.27,16510.17,16726.44,17568.72,19102.68,18670.07,18398.0,16317.29,13606.35,9034.8,10717.93,10819.43,10939.17,10340.61,10669.6,8980.24,7509.77,11118.17,13214.41,13812.4,15834.52,16639.64,16156.7,18734.27,18617.85,17665.84,18130.85,19791.89,19845.87,17302.85,18590.05,19796.72,15578.28,15799.81,16951.82,19071.1,15313.75,13821.87,13255.37,11981.47,15085.69,16902.76,16800.81
AT,AUSTRIA,EUR,AT0000746409,VERBUND,1655.07,1781.21,1618.73,1446.45,1554.72,1556.2,1497.3,1409.89,1403.01,1215.81,1313.34,1531.28,1573.01,1737.59,1660.73,1671.53,1376.17,1252.79,1413.99,1347.33,1279.17,1014.03,1068.42,1129.55,1183.19,1152.24,1171.76,1296.34,1231.87,1312.05,1162.28,1037.51,1064.26,1088.18,1136.47,1285.83,1323.87,1339.81,1338.94,1395.64,1376.5,1391.47,1360.68,1356.44,1411.19,1422.04,1541.5,1763.91,1916.68,2251.8,2278.99,2473.01,2507.76,2655.98,2746.68,2733.91,2633.41,2951.17,3062.7,3364.3,3287.67,3598.02,3434.57,3776.5,3915.99,4168.29,4507.53,5116.9,5316.61,4811.52,4741.56,5367.35,6748.43,7022.09,6707.42,7167.08,6932.21,7260.73,7298.24,7600.97,7298.17,7538.41,7566.56,8049.1,7280.34,6345.77,6746.57,7813.58,8126.37,7726.03,7442.17,7499.88,8681.14,9965.25,10240.76,10571.3,9860.39,11244.9,10789.72,11694.93,12743.09,13542.92,12045.23,11463.98,9152.77,7085.38,6649.51,6835.27,5799.87,4697.21,5732.53,6263.56,8120.48,7684.87,7320.49,7669.6,7626.8,6815.99,6801.6,6437.19,6334.87,6162.47,6005.84,5642.29,4812.56,4653.34,5357.23,5384.09,5422.24,6027.35,5371.45,6367.03,6813.91,6517.81,7573.43,7709.14,7638.25,7404.15,6964.33,6568.64,4950.45,4994.67,4535.1,4582.16,4628.55,4791.27,5170.81,4764.41,3935.1,3903.7,3265.2,3455.62,3526.02,3960.81,3892.4,4210.55,3626.68,3543.03,3696.4,3731.1,3558.74,3228.35,3351.07,3271.59,3855.22,4002.64,3706.18,3639.54,3590.41,3609.07,3502.9,3298.63,3311.26,3296.67,3200.35,3343.35,3428.79,3439.29,3387.07,3150.65,2977.36,3225.02,2848.4,2891.02,2723.12,2473.31,2650.98,2404.38,2255.51,2420.31,2356.11,2193.28,2054.73,1856.21,2178.53,2378.83,2325.3,2403.72,2665.1,2625.82,2840.84,2837.37,2490.26,2724.73,2741.19,2836.34,2897.58,2826.98,3178.6,3240.51,3356.8,3653.09,4013.92,4137.79,4037.27,4117.86,4729.27,4526.32,4940.88,5294.16,5528.27,5505.61,6716.58,6924.24,8387.2,6866.6,6962.31,7246.8,8715.95,8203.5,8177.16,8436.19,8498.8,8917.74,9590.55,10151.39,9316.68,9210.93,8855.49,8549.44,9002.6,8018.0,6167.66,7711.8,7582.02,7621.22,8965.93,9161.59,9318.34,9791.46,11983.87,14549.09,15386.78,13059.31,12404.65,13996.49,15609.97,15676.06,15715.42,18638.77,17302.89,17750.04,17724.51,19145.95,17900.28,20649.9,18088.45,18353.6,16894.99,16612.75,18659.53,16321.45,14584.2,13333.42,15082.96,14289.58
AT,AUSTRIA,EUR,AT0000831706,WIENERBERGER,1386.43,1283.95,1428.44,1487.43,1567.26,1583.88,1544.56,1482.09,1487.63,1305.31,1169.33,1247.43,1246.63,1533.1,1394.94,1362.0,1153.36,1175.85,1258.06,1143.89,1032.37,1026.06,982.0,974.04,988.45,1088.68,1038.29,1058.92,1172.92,1144.47,912.0,982.09,946.51,989.23,997.42,1161.06,1082.69,1112.4,1151.12,1231.16,1185.39,1147.01,1192.48,1243.46,1388.15,1388.72,1653.47,1743.94,1930.12,2060.26,2165.94,2132.46,2510.64,2581.52,2661.07,2686.21,2782.08,2934.19,3292.13,3543.41,3422.59,3696.49,3384.12,3140.61,3299.65,3445.2,3445.82,3042.93,2932.07,2864.91,2850.68,2957.05,3267.41,3438.91,3724.93,3915.4,3810.34,3523.2,3512.37,3557.34,3498.77,3855.61,3953.99,4400.99,4554.68,4555.76,4615.61,5374.99,5598.79,5479.25,5213.43,5294.98,5236.36,5222.48,4761.1,4655.19,3809.48,4090.74,4481.37,4838.47,4447.15,3527.37,2265.95,2224.72,2237.94,1373.19,1182.4,1388.67,1082.21,687.69,660.95,1001.15,1179.89,1039.7,1391.35,1917.85,2422.26,2136.33,2013.18,2154.93,2221.6,2014.57,2293.23,2204.88,1783.95,1447.54,1629.08,1526.65,1935.79,1976.56,1863.37,2253.04,2433.08,2433.34,2371.63,2516.85,2284.38,2163.96,1889.79,1681.8,1391.53,1438.97,1240.36,1063.23,1354.04,1454.25,1375.83,1368.45,1055.45,1106.81,991.43,903.92,911.73,842.51,953.84,1073.66,1199.98,1275.27,1401.68,1448.7,1485.11,1355.31,1534.03,1696.9,2065.0,2046.76,1968.22,1866.5,1862.24,2221.38,2251.51,2181.18,2111.25,1971.06,1769.15,1761.73,1514.29,1420.98,1618.99,1627.64,1661.0,1845.54,1876.88,1909.0,1874.21,1846.99,1951.61,2089.92,2062.89,2176.65,2062.29,2198.92,1810.22,2093.26,2260.73,2322.8,2114.95,1645.13,1813.66,1865.18,1996.28,1876.42,2082.66,2044.74,2268.44,2322.83,2498.84,2751.59,2773.31,2666.14,2693.69,2533.22,2874.66,3020.28,2673.77,2846.44,3215.24,3173.64,2937.02,2967.74,3130.69,2933.76,2885.08,3221.57,2940.25,2705.87,2634.89,2418.25,2643.22,2636.54,2473.09,2667.84,2505.03,2875.3,2681.58,2680.5,2833.79,3146.46,3177.75,3450.66,3303.49,2920.18,1818.72,2151.11,2306.35,2508.58,2652.0,3116.11,3044.55,2906.14,3202.2,3675.69,3923.87,3870.18,4223.86,4523.19,4441.86,4439.57,4707.01,4519.88,3890.19,4081.7,4213.84,4236.26,4129.5,3464.71,3511.64,3280.93,3173.55,2466.15,2635.59,2703.34,2324.62,2634.32,2896.84,2690.25
AT,AUSTRIA,EUR,AT0000908504,VIENNA INSURANCE GROUP A,147.82,142.98,142.12,139.02,145.87,148.82,145.1,134.19,134.03,129.89,132.56,144.49,139.99,143.53,132.46,135.24,133.89,131.53,137.03,141.03,141.4,139.48,136.9,138.36,133.43,132.2,134.28,138.57,147.58,152.01,150.88,150.94,151.44,149.76,147.72,164.33,162.31,160.51,159.1,165.2,176.24,166.66,164.1,159.12,168.22,175.46,184.49,201.78,243.18,285.42,290.32,288.07,288.5,280.03,275.91,263.01,264.1,292.11,301.41,312.25,404.8,428.72,440.89,481.9,464.41,4505.94,4626.83,4678.4,4867.43,4477.69,4597.0,6174.2,6581.54,6697.46,6480.59,6716.23,6504.22,6176.05,6110.1,6429.95,6583.93,6754.34,7217.72,7365.86,7647.4,7302.64,7421.92,7903.19,7876.81,7487.58,7419.52,7217.04,7317.07,7732.26,7856.89,8443.02,8006.14,8828.94,8074.23,9581.59,9722.71,8457.79,8557.69,8028.11,6294.27,3408.49,3508.29,4291.7,4035.04,2879.07,3675.95,5042.58,5435.2,5562.01,5879.86,6658.58,7296.94,7250.17,6750.7,6611.16,6177.03,6182.23,6772.24,6312.29,5399.97,5374.8,6074.82,6043.93,6890.19,6875.3,5965.79,6678.87,6973.1,7357.39,7320.24,7652.78,7281.66,7033.27,6814.68,5978.42,4924.41,5422.18,4566.17,5087.87,5529.52,5674.43,5636.79,5218.16,4486.92,5178.47,4989.07,5370.86,5434.22,5495.22,6076.54,6813.71,6773.44,6491.06,6209.59,6790.44,6262.46,5937.12,6607.29,6494.57,6575.51,6791.0,6730.61,6389.51,6075.95,6558.81,6313.84,6819.62,6926.97,6850.2,6367.89,6218.98,5781.2,6151.95,6383.67,5743.21,5432.82,5673.94,5663.64,5097.73,4857.11,4388.97,4439.13,4190.88,3764.78,4117.65,3583.03,3516.61,3154.34,2977.78,2713.07,2889.72,2834.93,2418.13,2542.11,2513.94,2599.22,2521.4,2607.71,2875.67,3114.51,3086.79,3104.83,3318.07,3518.46,3605.21,3845.24,3773.98,3784.53,3752.42,3777.4,3960.04,4551.01,4271.39,4278.64,4172.48,3672.64,3491.11,3645.41,3496.74,3654.21,3408.2,3292.9,2967.36,3110.83,3089.97,3291.26,3557.49,3123.84,3287.06,3306.33,3157.48,3335.19,3470.03,3542.37,3649.56,3461.16,3093.13,2407.24,2576.83,2691.02,2860.92,2845.56,3138.17,2848.84,2597.22,3059.22,3257.6,3281.12,3456.99,3324.68,3436.12,3622.9,3514.08,3529.03,3709.54,3693.88,3740.25,3529.91,3624.47,3723.57,3364.15,3339.69,3193.5,3071.32,2917.08,2923.51,3043.93,2620.8,2865.33,2939.04,3053.25
AT,AUSTRIA,EUR,AT0000937503,VOESTALPINE,1065.59,1016.74,1026.4,944.3,912.06,991.69,902.04,872.89,813.99,772.09,765.58,913.97,892.15,970.01,898.48,935.0,911.93,1002.83,1004.61,989.27,901.67,876.92,918.97,943.21,909.73,907.78,937.18,1227.64,1246.19,1294.65,1164.72,1143.36,1005.89,1004.47,1008.44,961.96,1006.65,945.42,993.87,1113.66,1336.65,1563.97,1591.19,1542.11,1404.25,1417.87,1564.13,1613.35,1798.11,1813.2,1800.55,1724.18,1767.98,1951.16,1873.75,1941.03,2244.86,2299.07,2831.34,3076.04,2999.22,3307.11,3065.14,2683.98,2677.61,2775.76,2934.08,3233.32,3493.86,3295.97,3767.78,3977.46,4664.31,4617.91,5533.27,5772.77,5628.77,6015.55,5844.84,5997.64,6535.27,7470.21,7858.74,8933.41,9138.76,9792.5,11449.53,10755.15,11501.21,13370.68,13940.37,13452.26,14171.94,14766.78,12070.44,11888.23,9977.08,10434.43,11464.6,12608.82,13689.03,13510.7,10865.6,8972.3,5023.51,3961.79,3446.22,3441.26,3210.3,2567.14,2152.62,3195.31,4731.74,4603.99,4634.75,5409.13,5985.84,5784.36,5958.77,6199.15,5954.21,5973.1,6851.02,6385.64,4665.28,4681.93,5406.65,5032.12,6235.8,6692.95,6879.95,8084.84,7596.23,7816.22,7947.75,8332.63,8452.72,9329.26,8776.63,6532.68,4977.24,5894.84,4887.0,4755.46,5546.81,6016.39,5676.23,5471.88,4222.31,4474.0,4611.29,4850.66,5065.19,5323.2,5568.06,6288.89,6313.11,5830.09,5304.54,5389.28,5746.19,6081.22,6598.15,7361.67,8250.82,8155.18,8594.76,8300.58,7731.23,7777.71,7583.01,7866.71,7987.62,8205.51,7605.43,7416.57,6818.31,6904.36,7180.47,6843.43,6139.24,6756.42,6314.52,7336.09,7263.97,7276.53,7553.75,6390.64,5995.14,6365.27,5690.82,5387.07,4588.64,5075.61,5862.34,6308.19,5995.69,5834.66,6166.5,5780.93,6055.33,6180.95,6635.64,6881.03,7411.5,7384.86,6904.35,7365.51,7992.53,8206.25,8911.26,9138.99,8994.82,9703.8,10263.37,10554.89,11485.56,10238.19,9232.59,9313.16,9461.07,8122.7,8845.9,7928.03,8069.94,6272.08,5860.59,5261.45,5712.03,5534.19,5427.03,5728.77,4649.97,5524.57,4779.03,4119.3,4103.37,4471.89,4734.59,4982.59,4337.31,3879.27,3631.19,3695.17,3482.64,3839.33,3957.7,4443.68,4710.89,4960.17,5732.52,6401.02,6533.44,7117.36,7413.94,7759.22,8068.36,7271.23,7872.07,8093.69,6630.16,6785.63,6005.17,6497.45,5888.59,5903.97,5367.79,4720.24,5217.58,3785.36,3987.02,3612.25,3062.82,3878.67,4772.57,4722.09
