ISIN_First2,Unnamed: 1,Unnamed: 2,ISIN,NAME,x1999,x2000,x2001,x2002,x2003,x2004,x2005,x2006,x2007,x2008,x2009,x2010,x2011,x2012,x2013,x2014,x2015,x2016,x2017,x2018,x2019,x2020,x2021,x2022
BE,BELGIUM,EUR,BE0974320526,UMICORE,991.3,962.06,945.62,975.39,1784.32,2395.92,3032.44,4424.39,6511.06,2347.02,4028.67,6265.47,4964.6,6595.9,5614.8,4513.7,4704.36,6396.85,10612.29,9818.83,11992.97,11845.32,10017.33,9025.34
CH,SWITZERLAND,EUR,CH0000816824,OC OERLIKON CORPORATION,2534.04,2966.4,1419.88,881.05,1866.19,1405.36,2123.58,6980.39,5911.83,916.81,433.42,1698.49,1738.16,3653.61,4997.15,4274.12,3037.75,3342.93,5735.51,3805.01,3985.72,3516.98,3492.13,2225.44
CH,SWITZERLAND,EUR,CH0008742519,SWISSCOM 'R',29590.31,19130.73,20377.64,19175.81,21839.85,26081.99,19348.12,21431.88,22143.93,17045.95,19824.39,22847.76,19716.38,22286.13,27428.24,27239.46,26029.88,23246.82,27563.3,24682.13,27420.98,27959.76,29256.91,28365.12
CH,SWITZERLAND,EUR,CH0010570759,CHOCOLADEFABRIKEN LINDT & SPRUENGLI,492.9,833.69,792.63,870.76,1250.84,2049.87,2331.64,3520.99,4918.02,2972.65,3440.68,4521.1,4699.73,5154.53,7361.41,7829.81,10144.55,8288.34,9843.57,10119.05,12006.73,13556.14,18179.82,13872.31
CH,SWITZERLAND,EUR,CH0011075394,ZURICH INSURANCE GROUP,27574.11,50574.91,19679.33,13423.25,20725.99,24010.82,30594.3,38859.64,42734.85,30310.36,32309.35,38068.45,33489.37,39191.27,43276.13,46925.41,38824.68,41530.36,46063.8,44999.64,61349.8,63575.55,66119.25,71930.26
CH,SWITZERLAND,EUR,CH0012005267,NOVARTIS 'R',105344.36,127515.13,104265.6,103043.88,122327.31,134546.95,137900.37,150890.42,143818.69,130893.16,144164.63,155500.06,157676.9,169848.44,216651.45,251513.68,232126.68,191537.87,221279.65,217444.66,239851.99,233466.07,214494.19,217175.86
CH,SWITZERLAND,EUR,CH0012032048,ROCHE HOLDING,82956.61,71582.46,50143.76,48956.48,70865.91,80874.15,105174.7,125757.92,121383.91,107261.89,119481.77,103265.65,119613.85,141226.37,196859.44,190833.15,193990.74,160787.4,177720.8,173468.94,227809.98,245596.01,292315.18,220599.45
CH,SWITZERLAND,EUR,CH0012138530,CREDIT SUISSE GROUP DEAD - DELIST.14/06/23,53800.28,56937.54,50974.82,25794.84,43551.76,50336.05,61719.1,84777.26,69909.06,30367.27,58709.53,47939.3,28393.77,32102.62,48920.07,40565.36,42412.38,30042.25,45640.27,28002.88,34590.59,31568.19,25810.87,11956.54
CH,SWITZERLAND,EUR,CH0012138605,ADECCO GROUP,13709.67,11650.86,10108.83,7322.25,12014.33,9422.84,8616.67,12858.77,10239.52,6362.29,10445.25,12437.18,7964.62,9933.06,15024.32,12408.55,12009.08,11224.06,13094.13,7761.13,10326.55,10917.53,8603.73,5545.15
CH,SWITZERLAND,EUR,CH0012142631,CLARIANT,6897.1,5501.31,2888.03,2452.47,2264.19,3714.07,3379.16,3441.05,2140.75,1541.79,2720.81,4676.92,2931.97,3990.3,6087.45,5585.48,6303.74,5738.36,9282.42,6091.34,7404.07,7067.34,6921.89,5256.16
CH,SWITZERLAND,EUR,CH0012214059,HOLCIM,3707.53,3435.44,2449.63,1932.6,9369.83,13850.38,15613.78,23144.23,28241.66,14932.97,25471.56,24792.73,17577.29,23905.71,24549.18,23486.74,30496.48,32036.91,34223.76,24934.16,34155.69,33878.45,31440.5,31875.59
CH,SWITZERLAND,EUR,CH0012221716,ABB LTD N,36499.12,31981.08,11564.26,3410.75,10342.18,11560.99,20028.37,39057.69,66149.8,34000.45,44921.15,52055.81,43766.14,47415.15,61111.65,49246.32,41530.53,46807.44,58116.39,41117.91,52324.58,60609.36,78642.62,59589.13
CH,SWITZERLAND,EUR,CH0012255151,THE SWATCH GROUP,4117.74,4281.18,3080.1,2786.81,4023.22,4917.87,4891.06,7138.66,9543.13,4224.53,7813.53,13790.89,11592.93,15538.77,20441.9,13786.66,10789.18,9609.92,12577.04,8969.29,8067.9,7905.57,8860.44,8225.6
CH,SWITZERLAND,EUR,CH0012268360,KUDELSKI 'B',2237.41,5044.0,2726.26,633.0,1545.46,1722.84,1391.86,1775.83,940.93,501.15,1088.18,1042.22,443.12,509.91,748.94,600.0,713.96,861.66,615.29,285.52,297.56,196.57,206.0,130.99
CH,SWITZERLAND,EUR,CH0012410517,BALOISE HOLDING,4588.57,6228.08,5096.65,2199.97,2309.73,2553.43,3220.75,5518.56,5318.33,3687.62,4162.16,4881.59,3443.57,4287.98,6386.62,6430.83,6373.51,6311.81,7596.99,6702.77,8818.93,8695.17,7494.72,7064.19
CH,SWITZERLAND,EUR,CH0012549785,SONOVA N,1068.81,2604.5,1462.51,613.33,1427.14,2160.42,2815.8,5274.45,7593.13,4027.7,7967.3,8563.63,6988.79,7374.93,9061.79,9930.81,8472.92,7943.32,10203.98,10643.4,14730.08,16756.33,24807.25,14496.98
CH,SWITZERLAND,EUR,CH0013841017,LONZA GROUP,3890.18,3739.52,3611.22,3064.88,2900.3,2839.4,3077.63,4351.99,6122.87,4623.76,3737.16,4255.42,3140.99,2853.71,5034.01,5975.58,8622.49,9179.74,20121.56,19240.64,27161.47,47919.47,62246.34,36470.51
CH,SWITZERLAND,EUR,CH0014786500,VALIANT 'R',380.98,396.96,482.32,999.16,1247.88,1517.73,1460.61,1862.5,2591.59,3074.27,3275.42,2219.58,2008.1,1499.28,1417.91,1312.0,1861.62,1575.6,1708.15,1730.17,1604.73,1545.41,1582.46,1706.96
CH,SWITZERLAND,EUR,CH0014852781,SWISS LIFE HOLDING,6788.12,9800.65,5058.79,1689.39,4303.71,4915.73,6091.67,8446.29,8739.17,2386.5,4096.57,4653.45,2964.25,4254.81,6680.55,7632.41,8694.73,9097.07,11953.68,13143.65,16853.31,14936.25,19343.21,15886.38
CH,SWITZERLAND,EUR,CH0024638212,SCHINDLER 'R',1215.58,1200.29,1093.84,1383.4,2040.36,3073.12,2899.91,4580.38,4743.72,3202.67,5440.26,8617.15,8374.55,10178.2,10489.38,9784.63,11490.75,11741.12,15178.24,12969.27,16430.45,18090.91,17992.45,12093.32
CH,SWITZERLAND,EUR,CH0025238863,KUEHNE UND NAGEL INTERNATIONAL,137.38,1479.54,1214.24,1510.09,3046.65,5170.86,6746.81,8714.83,11500.54,7615.76,11666.62,16736.9,13539.02,14420.73,15800.16,16339.75,16519.19,15892.19,21242.57,15380.59,20223.66,27259.83,39016.75,28087.72
CH,SWITZERLAND,EUR,CH0025751329,LOGITECH 'R',495.62,892.11,1743.17,1429.06,2072.14,2927.68,4488.65,5517.39,7027.07,2946.9,3323.44,3659.15,1503.02,1310.57,2384.37,2343.16,2663.13,4326.18,5844.48,5190.21,7831.37,16084.29,13962.26,10205.51
CH,SWITZERLAND,EUR,CH0030170408,GEBERIT 'R',1416.35,1170.6,930.82,1197.43,2045.07,3043.7,3282.66,6400.33,5734.13,4569.47,7272.34,9559.16,7713.08,8541.6,11496.46,12872.71,12845.94,14877.09,16311.08,14365.08,20778.09,23223.73,29340.61,16886.72
CH,SWITZERLAND,EUR,CH0038388911,SULZER 'R',2349.87,2621.73,558.75,494.65,979.53,1446.86,1921.19,4133.69,5350.37,1931.41,2688.04,5238.2,3678.78,5393.79,5543.72,3655.01,3229.37,3539.68,4155.96,2712.73,3821.19,3608.65,3378.69,2666.39
CH,SWITZERLAND,EUR,CH0038863350,NESTLE 'N',71840.14,91958.67,84426.27,83907.75,100817.32,105569.11,120325.19,142149.27,180544.01,149692.0,177253.19,203534.36,190572.79,209972.27,236776.64,236752.2,237453.57,223686.06,267634.1,247951.07,322010.07,339811.93,393728.26,318462.07
CH,SWITZERLAND,EUR,CH0044328745,CHUBB,3238.36,9847.48,9290.79,7706.17,11559.36,12149.46,17225.2,19754.89,20361.75,17653.15,16955.47,21127.02,23644.92,27116.68,35224.3,38110.0,37880.58,61480.59,67836.69,59526.8,70545.44,69474.88,83266.5,91560.0
CH,SWITZERLAND,EUR,CH0048265513,TRANSOCEAN,6981.56,9692.93,10754.75,7377.59,7635.18,13480.02,22161.41,23652.06,45410.43,15081.06,26590.82,22179.29,13428.62,16051.95,17820.38,6639.9,4503.04,5387.33,4178.41,4230.66,4209.67,1420.9,1809.19,3291.81
CH,SWITZERLAND,EUR,CH0126881561,SWISS RE,30101.9,35141.24,31809.31,21113.43,21743.63,22969.18,23509.06,31775.81,26317.93,16684.64,17898.15,20005.22,18977.87,26688.81,34200.5,31207.77,36347.88,34188.08,32723.3,30956.31,36751.29,29934.46,31451.97,29677.62
CH,SWITZERLAND,EUR,CH0210483332,RICHEMONT N,12391.82,13964.03,9699.27,9740.1,12535.41,17374.86,22655.08,30361.81,35826.03,9945.93,17537.71,30802.33,26522.16,40717.57,52120.25,46649.76,37597.93,34642.55,47300.68,33360.09,41000.11,47290.35,78459.41,67649.24
CH,SWITZERLAND,EUR,CH0244767585,UBS GROUP,57748.31,72289.53,64632.71,60973.5,80972.7,94371.36,103270.9,127693.98,95972.09,40887.34,55244.38,63088.31,45817.3,59741.47,73082.9,63931.6,75065.54,60431.73,70929.3,47850.21,48717.81,54440.88,66722.36,65545.41
CH,SWITZERLAND,EUR,CH0319416936,FLUGHAFEN ZURICH,264.39,232.4,266.27,152.76,258.16,634.98,879.2,1911.4,2494.79,1439.28,1848.85,2516.57,2140.75,2835.91,3600.58,4118.71,4622.07,5706.29,7022.82,5060.97,5602.21,5421.82,5529.5,4748.73
CH,SWITZERLAND,EUR,CH0418792922,SIKA,635.08,554.38,430.55,498.83,928.74,1290.18,1778.96,3330.43,4058.34,1818.82,3360.86,4733.65,4071.99,4958.79,7670.08,6356.28,7779.42,10354.38,17086.69,17920.61,26625.03,38784.02,59162.02,36839.29
CH,SWITZERLAND,EUR,CH1169151003,GEORG FISCHER,1107.4,914.89,653.32,349.22,679.75,906.3,1192.04,2618.09,2524.75,924.33,1038.4,2320.88,1407.79,1648.7,2893.45,2595.95,2781.68,3365.14,5420.4,3271.85,4162.85,5288.86,6233.64,5017.63
CH,SWITZERLAND,EUR,CH1175448666,STRAUMANN HLDG.,448.32,1377.97,1171.89,1276.29,2381.21,3220.8,3585.53,3773.89,4311.09,2724.13,4422.84,3599.27,2717.61,1918.15,2940.15,3956.01,4790.62,6210.36,11219.24,9954.69,15584.32,18562.25,33816.26,18200.2
CH,SWITZERLAND,EUR,CH1256740924,SGS 'N',796.28,780.56,1255.53,2353.34,4907.85,5478.84,6576.28,8702.39,9320.93,8084.24,10223.4,13167.87,13008.39,17313.9,18048.57,16099.11,14933.48,15947.38,19905.72,17113.75,20711.85,22852.83,25300.89,17417.49
DE,GERMANY,EUR,DE0005089031,UNITED INTERNET,511.12,208.64,201.09,368.19,1374.62,1560.8,2381.52,4109.18,6064.18,2163.5,3157.51,3863.6,3855.76,4633.23,8270.98,9312.22,11349.64,8021.25,14129.44,8956.45,6749.36,8253.36,7701.7,3936.04
DE,GERMANY,EUR,DE0005140008,DEUTSCHE BANK,51640.19,51217.8,43888.76,28632.95,48365.01,48269.92,52591.64,69837.06,68649.79,22266.84,44166.5,48705.82,35376.86,40455.93,48720.89,41975.27,33840.39,25102.38,39347.59,16481.27,16061.41,22734.04,25947.6,23461.0
DE,GERMANY,EUR,DE0005190003,BMW,18901.74,20329.47,21912.28,18902.15,28999.86,28035.88,27156.76,34610.03,37607.27,18385.05,27638.07,47413.76,40281.02,58009.6,70927.24,65610.49,64167.5,56392.82,62932.61,48562.9,49546.37,53585.83,60510.57,53564.6
DE,GERMANY,EUR,DE0005200000,BEIERSDORF,5613.3,8714.43,9454.05,9343.26,10293.28,9809.67,10302.81,16345.57,19478.52,14758.23,16689.03,14097.3,14250.48,20544.19,25613.6,20673.92,23195.72,21491.28,29618.16,26271.62,30112.22,29242.61,26009.4,28912.42
DE,GERMANY,EUR,DE0005408884,LEONI DEAD - DELIST.21/08/23,168.12,179.7,145.45,212.62,409.58,674.15,938.9,1210.15,1462.86,536.71,694.13,1305.27,1084.61,1229.58,2447.62,1952.61,1295.16,1171.21,2449.78,1133.41,386.7,267.22,365.01,192.29
DE,GERMANY,EUR,DE0005439004,CONTINENTAL,2517.92,2283.66,1897.48,2220.97,5137.25,8605.02,12847.64,16966.47,20911.34,6408.87,8886.7,15648.03,12436.27,23061.29,43987.06,42578.04,48884.45,38754.77,54174.26,27435.67,25931.13,30124.86,21177.5,12030.66
DE,GERMANY,EUR,DE0005557508,DEUTSCHE TELEKOM,214371.27,91303.61,72511.92,53827.04,76986.2,94940.32,70661.17,81025.56,95831.45,65051.52,64699.82,56302.5,49645.58,49014.82,76481.28,73153.42,83523.02,80357.91,84588.95,80555.05,78120.43,87621.67,91908.63,99509.07
DE,GERMANY,EUR,DE0005785604,FRESENIUS,625.04,908.34,616.43,341.29,750.58,926.12,1749.75,2828.04,3589.2,2316.71,2896.09,3973.38,11973.02,16502.02,22437.63,22853.04,31648.23,34735.16,35182.8,21893.08,25420.48,21185.95,18332.39,12728.72
DE,GERMANY,EUR,DE0005785802,FRESENIUS MED.CARE,5957.72,5717.61,4331.86,2938.13,4988.59,5627.73,7352.07,12940.49,15572.41,13736.84,15708.0,17440.5,20443.3,20823.87,22032.81,23089.77,26511.27,26150.2,32467.45,19814.33,22308.69,24597.21,19092.54,9660.74
DE,GERMANY,EUR,DE0005909006,BILFINGER BERGER,786.15,442.78,808.18,556.22,1262.12,1494.05,1752.37,2720.19,2825.61,1866.58,3555.13,3851.5,3915.67,4420.12,5170.67,2594.62,2181.0,1762.15,2112.78,1289.68,1715.07,1384.76,1396.29,1191.31
DE,GERMANY,EUR,DE0006047004,HEIDELBERG MATERIALS,4330.18,2573.1,2616.45,2368.63,4273.54,6116.6,10232.81,16868.0,18589.56,5537.76,12842.47,11763.09,8009.11,11276.88,14268.24,13402.55,15467.73,18584.65,21561.35,12052.88,14508.49,15022.84,13542.82,11045.98
DE,GERMANY,EUR,DE0006048432,HENKEL PREFERENCE,3899.55,3902.96,3331.43,3757.76,4644.32,5162.03,5954.48,8739.47,9989.14,5686.31,9255.71,11180.89,10319.71,14589.48,20715.51,19318.1,20031.91,21347.4,23575.34,19539.28,18363.32,20159.94,14425.55,12393.87
DE,GERMANY,EUR,DE0006070006,HOCHTIEF,2596.41,1373.54,985.42,954.89,2030.76,2278.69,3126.94,5082.26,9284.25,3474.8,5337.85,6528.4,4429.08,4432.16,6608.48,4899.92,6503.02,9067.52,11254.35,9351.73,9048.44,6906.57,5683.19,4355.97
DE,GERMANY,EUR,DE0006202005,SALZGITTER,588.01,521.4,530.61,394.83,687.9,1211.14,3400.44,8311.15,9358.03,4595.54,5916.54,4588.99,3011.35,3120.81,2563.91,1710.1,1489.17,2125.19,3445.76,1733.25,1350.56,1590.5,2178.75,1865.19
DE,GERMANY,EUR,DE0006569908,MLP,2590.3,4331.3,5810.9,797.83,1558.41,1567.36,1642.37,2156.01,1577.66,1474.51,1238.0,1099.88,720.79,723.38,780.14,486.38,436.5,479.04,729.29,545.55,693.43,725.07,1044.41,583.45
DE,GERMANY,EUR,DE0006599905,MERCK KGAA,1389.43,1985.67,1646.82,1185.69,2054.15,3384.18,4179.64,5320.14,8420.71,5795.77,5998.51,5224.0,6468.28,8480.9,11568.65,12295.41,12622.03,13548.68,13928.3,13337.91,15204.17,22020.34,33539.44,25076.91
DE,GERMANY,EUR,DE0006602006,GEA GROUP,2719.78,2313.29,1634.22,1207.1,2706.87,2286.19,2400.46,4354.49,6433.5,3150.43,4098.08,5327.43,5127.45,6196.12,9193.33,8541.78,7820.48,7749.82,9207.79,4660.86,5987.04,6525.89,9903.55,7211.85
DE,GERMANY,EUR,DE0006969603,PUMA,262.28,180.61,465.92,1077.44,2856.3,4432.89,4850.13,6686.14,6318.81,3134.17,5052.92,4997.68,4349.44,4461.5,4876.88,3154.75,3261.82,3961.15,6610.34,7241.24,11571.98,17036.97,18455.26,9123.84
DE,GERMANY,EUR,DE0007030009,RHEINMETALL,271.57,160.54,334.97,273.88,522.19,956.6,2253.61,2726.24,2885.28,1138.98,2524.78,3175.17,1761.34,1886.47,2432.61,1745.38,2904.95,2928.26,5532.72,3858.95,5002.05,4654.94,4108.43,8737.64
DE,GERMANY,EUR,DE0007037129,RWE,18445.73,23451.78,19982.31,13456.03,20862.04,28883.17,38513.22,57602.15,73805.03,46077.58,51236.34,35115.11,20122.17,23683.51,21175.21,17893.63,7330.32,7165.75,11754.11,12359.97,18831.95,28603.0,27483.87,30117.01
DE,GERMANY,EUR,DE0007042301,RHOEN-KLINIKUM,632.28,970.16,900.1,584.77,965.56,1061.61,1974.51,2473.87,3246.84,2530.82,3385.38,3040.32,2658.29,2777.44,4063.97,2066.35,1998.27,1819.18,2412.76,1691.67,1319.94,1351.89,1101.12,1082.73
DE,GERMANY,EUR,DE0007100000,MERCEDES-BENZ GROUP N,77525.23,43018.91,43635.5,31164.13,47677.02,48525.97,51467.87,63626.05,98141.13,35397.63,56579.42,72794.5,46743.37,58285.56,92968.92,89993.97,90529.76,79787.56,90856.44,55992.8,59211.36,76380.5,82389.09,70232.57
DE,GERMANY,EUR,DE0007164600,SAP,29902.88,21270.08,41284.6,24688.4,53155.4,56246.72,57098.03,67425.19,64889.12,42674.43,58175.04,62417.39,65168.54,98467.15,105889.56,86724.32,98615.44,107097.54,137985.47,122443.3,165924.82,161708.35,173709.29,126342.38
DE,GERMANY,EUR,DE0007236101,SIEMENS,75306.68,77766.53,59468.09,37839.08,71691.31,75527.16,76068.45,88830.96,144909.92,67086.71,84428.86,114266.34,87623.4,95316.57,120792.29,100201.02,86085.89,104356.9,118751.86,94959.42,111482.56,122556.28,147157.67,117353.01
DE,GERMANY,EUR,DE0007257503,CECONOMY,16260.84,13974.01,10683.57,7331.09,14308.44,17823.75,15594.54,20595.48,27118.28,12944.05,19948.69,23435.83,11864.85,8947.21,15770.25,9891.04,10371.93,10706.88,4871.76,1304.96,2193.68,2498.94,1552.16,973.06
DE,GERMANY,EUR,DE0007297004,SUEDZUCKER,1495.44,1314.05,2413.84,2826.36,3313.62,3641.96,4422.48,4541.81,4476.42,2895.41,3952.77,5039.82,6059.4,8333.98,5544.28,2961.17,4053.61,4899.49,4459.03,2639.82,3761.19,2952.99,3069.63,3573.87
DE,GERMANY,EUR,DE0007314007,HEIDELB.DRUCKMASCHINEN,4495.5,5226.44,3247.15,1983.21,3310.37,2900.46,3284.27,3933.71,2687.92,676.96,614.71,1154.41,380.11,376.79,836.39,650.75,631.76,687.79,956.9,506.62,395.79,294.13,917.57,485.49
DE,GERMANY,EUR,DE0007500001,THYSSENKRUPP,15601.84,7969.98,7535.87,5798.2,10188.43,11328.49,10705.36,24253.52,28853.64,13745.84,19619.85,21458.34,11856.17,12039.57,13826.95,14637.26,11279.11,13537.61,17981.5,10606.81,8473.05,6200.26,6806.14,3780.5
DE,GERMANY,EUR,DE0007507501,WASHTEC,52.11,25.96,13.93,11.16,12.08,32.02,191.49,272.99,248.89,128.68,140.37,168.75,132.65,166.22,205.73,219.28,461.43,734.1,1325.53,968.23,826.84,761.88,855.13,507.19
DE,GERMANY,EUR,DE0007664039,VOLKSWAGEN PREF.,3354.85,3220.97,3246.89,2727.61,3836.21,3504.45,4015.81,7836.33,15279.59,5684.83,9830.71,27803.26,25432.16,38643.07,47916.97,40426.39,30096.9,29021.45,41296.76,32849.55,40836.1,38218.99,41529.22,25608.2
DE,GERMANY,EUR,DE0008232125,DEUTSCHE LUFTHANSA,8836.79,9669.6,5130.7,3607.83,6377.58,6547.66,6751.9,12577.7,12178.19,7209.19,7729.7,10105.81,5439.36,8653.52,9830.31,7768.6,7355.21,6091.07,17434.0,10639.01,8776.45,7603.93,8356.86,9934.24
DE,GERMANY,EUR,DE0008402215,HANNOVER RUECK,1283.01,2633.81,1955.26,2452.07,4202.9,4714.18,4244.85,5575.34,5590.86,3833.94,5680.31,6460.84,5995.93,9360.51,10367.48,10947.76,13939.39,13078.05,15162.25,16074.12,23419.62,19492.35,22991.96,23940.08
DE,GERMANY,EUR,DE0008404005,ALLIANZ,82000.03,92450.65,62817.88,25189.39,48574.62,50939.87,59924.06,88274.74,97453.9,47170.47,57066.05,54241.04,43398.48,62867.59,82022.73,76234.26,81456.53,75409.22,101593.03,85270.41,102695.42,102078.22,96615.27,86756.36
DE,GERMANY,EUR,DE0008430026,MUENCHENER RUCK.,44666.31,63129.34,48055.35,21354.08,28036.98,28174.43,30972.28,39657.78,43028.73,31432.06,30833.54,28669.0,22022.39,32175.3,39726.72,34843.9,33535.56,30390.03,33749.47,32478.68,42849.19,41980.51,41463.02,45410.37
DE,GERMANY,EUR,DE000A0WMPJ6,AIXTRON,2165.26,3514.02,1459.14,307.96,387.6,269.63,293.41,394.31,1283.98,600.97,3338.7,3723.9,1299.67,1184.49,1633.28,1275.03,507.81,365.03,1565.33,1083.32,1081.3,1967.58,2301.64,3308.63
DE,GERMANY,EUR,DE000A1EWWW0,ADIDAS,3386.94,2810.08,3371.75,3854.56,5192.76,7361.79,9545.81,10139.77,15157.47,7287.32,10533.62,13834.16,13689.29,18576.39,26694.52,14559.4,20451.96,33056.48,42041.68,41971.04,65275.73,73468.11,55367.49,24543.86
DE,GERMANY,EUR,DE000A2GS401,SOFTWARE N,1582.35,2011.01,1029.64,259.46,565.76,884.64,1362.84,2199.75,2495.98,1599.41,3144.0,4192.11,3166.86,3675.18,3040.15,2126.76,2280.69,2874.72,4280.35,2664.61,2594.18,3035.01,2935.24,1908.12
DE,GERMANY,EUR,DE000BASF111,BASF,31400.55,27937.27,22886.52,21977.31,31419.67,38873.03,39274.93,49000.04,72612.21,35340.16,57638.49,73942.11,63949.68,86345.14,98291.36,78029.86,70532.89,85215.5,101244.36,63363.31,69531.74,72676.81,64445.01,44336.56
DE,GERMANY,EUR,DE000BAY0017,BAYER,34411.09,38466.84,23215.93,15327.43,21556.28,24717.62,30350.48,41151.87,69696.19,43976.98,66665.6,61070.92,52815.85,78342.26,116346.34,113313.86,104356.13,86171.23,103144.95,64760.58,80515.13,58251.42,52654.04,50952.56
DE,GERMANY,EUR,DE000CBK1001,COMMERZBANK,16954.68,15515.22,8370.55,4278.54,11665.95,12342.23,20314.25,24913.64,25258.83,6759.69,9999.92,8843.27,8646.87,11013.85,18387.06,15126.67,13057.91,9579.33,18774.85,8245.99,7764.26,8099.9,9547.69,11756.81
DE,GERMANY,EUR,DE000CLS1001,MCKESSON EUROPE DEAD - DELIST.15/06/23,2813.6,2789.02,2823.63,3293.16,4130.16,6901.28,7250.35,9052.7,10621.35,4547.01,4173.16,4267.22,2693.92,2914.35,5360.67,6512.88,5487.15,5508.72,6439.71,6039.94,5976.76,6464.95,5546.44,4359.53
DE,GERMANY,EUR,DE000ENAG999,E ON N,24320.08,46437.29,39691.64,27883.69,45326.93,63186.89,71390.78,94251.18,147313.72,77939.44,83570.65,61378.63,42937.94,37164.39,37059.17,34576.48,19394.31,14140.72,24024.95,21628.55,28288.6,29338.32,36789.29,26323.9
DE,GERMANY,EUR,DE000KSAG888,K + S,704.24,747.8,877.5,802.74,1160.59,2264.42,2556.74,4473.86,9897.03,9264.03,10986.9,14535.65,8660.2,8795.65,5901.91,5305.83,4924.28,4592.74,4765.46,3481.0,2374.11,1836.04,3308.42,3761.74
DE,GERMANY,EUR,DE000PSM7770,PROSIEBENSAT 1 MEDIA,1012.25,2894.11,480.55,641.83,1576.13,1980.44,2094.39,3480.9,2592.63,364.98,1277.62,3310.93,1988.49,3073.95,10854.08,9261.19,11166.32,8991.01,8038.05,4123.05,3638.14,3914.27,3729.4,2064.0
DE,GERMANY,EUR,DE000TUAG505,TUI N,9334.53,6970.78,4733.47,3223.68,3727.8,4222.69,5083.38,5006.91,7013.86,2776.1,2114.76,3522.95,1572.64,2605.99,4168.71,8931.8,10684.87,8247.45,12155.4,8292.99,7521.05,3776.74,4977.5,2881.77
DK,DENMARK,EUR,DK0010181759,CARLSBERG B,1080.46,1686.52,1197.36,1260.77,1320.07,2155.18,2275.92,4225.4,5151.18,3801.23,8800.45,11950.27,8407.76,11635.62,13172.0,9247.84,10597.13,10276.31,14281.21,12610.5,17743.83,18347.91,19265.94,14330.21
DK,DENMARK,EUR,DK0010219153,ROCKWOOL B,239.81,157.89,127.93,124.51,301.6,453.84,875.63,1376.29,2073.62,490.43,1053.92,1113.8,864.67,1203.59,1904.94,1214.21,1515.36,1898.86,3047.79,2797.75,2546.63,4022.9,4576.32,2510.99
DK,DENMARK,EUR,DK0010234467,FLSMIDTH AND CO.,984.25,563.37,388.36,367.18,529.89,865.77,1353.06,3378.44,5445.13,1798.29,3764.65,5095.08,3136.06,3075.94,2909.54,2267.78,1790.44,2130.09,2986.37,2301.08,2043.23,1961.22,2153.42,2082.49
DK,DENMARK,EUR,DK0010244508,A P MOLLER MAERSK B,6179.54,4363.43,3394.8,3794.12,15861.94,18154.07,22663.15,20684.69,23445.11,11534.6,15510.16,19984.49,14556.43,16544.39,23889.57,22089.54,13904.29,16083.46,17588.56,12612.67,14520.22,21079.33,31938.79,18769.3
DK,DENMARK,EUR,DK0010272632,GN STORE NORD,1923.09,3842.64,1315.95,642.71,1425.92,2369.4,2867.32,3157.39,1638.27,396.9,1116.88,1907.36,1760.67,2799.82,4264.31,3680.55,2958.25,3212.32,4710.96,5429.72,6695.61,11393.66,8689.54,3145.39
DK,DENMARK,EUR,DK0010274414,DANSKE BANK,5774.15,13656.53,11746.47,12099.46,16697.47,20606.84,22409.15,31026.94,27369.57,6786.21,15899.53,17989.5,11871.83,17047.69,23175.11,27437.36,27190.94,29889.93,36503.87,17691.36,13961.78,14264.69,14889.9,16989.11
DK,DENMARK,EUR,DK0010287663,NKT,417.65,1257.04,321.84,261.36,454.21,714.06,1119.72,2076.41,2127.36,468.42,1330.84,1270.05,791.08,859.02,1182.76,1289.33,1256.52,1899.13,1239.43,369.62,658.47,1915.86,2073.81,2414.05
DK,DENMARK,EUR,DK0010307958,JYSKE BANK,827.85,754.72,766.67,1067.13,1902.73,2559.67,3088.41,4397.91,4414.08,1235.37,2530.15,3021.36,1595.85,1978.78,3850.94,4830.95,4317.73,4539.27,5078.88,3060.54,2832.11,2780.31,3738.84,4162.82
DK,DENMARK,EUR,DK0010311471,SYDBANK,338.92,302.15,386.21,519.19,1016.41,1381.43,1671.55,3343.27,2901.81,809.93,1914.86,2022.38,1168.47,1308.11,1974.84,2294.91,2397.25,2246.24,2835.84,1607.82,1296.86,1319.39,1886.94,2451.84
DK,DENMARK,EUR,DK0060079531,DSV,275.17,533.75,496.71,492.06,918.32,1428.75,2570.4,3678.45,4415.18,2006.38,3790.82,4642.46,3418.14,4840.28,5911.23,5413.18,7613.35,8468.31,14972.32,12360.61,27104.28,38563.51,56052.84,34462.97
DK,DENMARK,EUR,DK0060448595,COLOPLAST B,1054.03,1019.25,1462.2,1615.21,1899.17,2438.01,2745.39,4013.41,3852.32,2886.24,3775.8,5649.33,5972.81,10113.9,13394.28,17036.4,16378.05,13377.73,15759.21,18350.3,24579.74,30255.88,34845.41,23073.9
DK,DENMARK,EUR,DK0060477503,TOPDANMARK,763.2,693.64,688.51,853.9,1323.15,1726.76,1795.68,3231.45,2537.46,2140.79,2291.69,2268.58,2317.62,2947.25,3296.95,3741.29,2995.72,2416.25,3891.55,4177.42,4439.84,3908.63,5050.26,4719.66
